fips,lgbm_mae,lgbm_rmse,lgbm_wape,actual,predicted,county_name,stateabbr,risk_tier,prophet_mae,prophet_rmse,prophet_wape,winner,wape_diff
05041,0.007631297369873669,0.007631297369873669,0.009847856771911663,0.77491961414791,0.7672883167780363,Desha,AR,Critical,0.0206884854414122,0.0206884854414122,0.0266975890965941,LightGBM,0.01684973232468244
05043,0.003956995465194568,0.003956995465194568,0.007788769554908297,0.5080385852090031,0.5040815897438086,Drew,AR,High,0.0341335706329931,0.0341335706329931,0.0671869649801321,LightGBM,0.0593981954252238
05045,0.023186184731724124,0.023186184731724124,0.08102138709624948,0.28617363344051444,0.2629874487087903,Faulkner,AR,Moderate,0.0023422203020633,0.0023422203020633,0.008184612516199,Prophet,-0.07283677458005049
05047,0.0050090314412317705,0.0050090314412317705,0.009616103569278275,0.5209003215434084,0.5158912901021766,Franklin,AR,High,0.0128851569338467,0.0128851569338467,0.0247363197927551,LightGBM,0.015120216223476826
05049,0.0009309003373116909,0.0009309003373116909,0.0013985990575069364,0.6655948553054662,0.6646639549681546,Fulton,AR,High,0.0075598243960803,0.0075598243960803,0.0113579970395217,LightGBM,0.009959397982014763
05051,0.006066160083841976,0.006066160083841976,0.01164552954367194,0.5209003215434084,0.5148341614595664,Garland,AR,High,0.0059497915354478,0.0059497915354478,0.0114221306637301,Prophet,-0.00022339887994184127
05053,0.006684763401650418,0.006684763401650418,0.017922081188907587,0.3729903536977492,0.36630559029609877,Grant,AR,Moderate,0.0025308659384781,0.0025308659384781,0.0067853388522992,Prophet,-0.011136742336608387
05055,0.0030382361250267387,0.0030382361250267387,0.007499138372089808,0.405144694533762,0.40210645840873527,Greene,AR,Moderate,0.0138925878116645,0.0138925878116645,0.0342904349954578,LightGBM,0.026791296623367992
05057,0.004554284605834291,0.004554284605834291,0.008047627911445821,0.5659163987138264,0.5613621141079921,Hempstead,AR,High,0.0022085961846299,0.0022085961846299,0.0039026898489768,Prophet,-0.004144938062469022
05059,0.001643010600986372,0.001643010600986372,0.003523974461425943,0.46623794212218644,0.46459493152120007,Hot Spring,AR,Moderate,0.0051885121512275,0.0051885121512275,0.0111284639933224,LightGBM,0.007604489531896456
05061,0.0009630884980468268,0.0009630884980468268,0.0018837768735381333,0.5112540192926044,0.5122171077906512,Howard,AR,High,0.0215988445128617,0.0215988445128617,0.0422467965,LightGBM,0.04036301962646187
05063,0.005692325584925162,0.005692325584925162,0.012736066596487234,0.44694533762057875,0.4412530120356536,Independence,AR,Moderate,0.0092632862097178,0.0092632862097178,0.0207257698649083,LightGBM,0.007989703268421066
05065,0.007745045841144105,0.007745045841144105,0.012744493421141888,0.607717041800643,0.5999719959594989,Izard,AR,High,0.0288665109623306,0.0288665109623306,0.0474999201549461,LightGBM,0.03475542673380421
05067,0.002516451430166655,0.002516451430166655,0.0047720511876940845,0.5273311897106109,0.5248147382804442,Jackson,AR,High,0.015046953356854,0.015046953356854,0.0285341615486682,LightGBM,0.023762110360974115
05069,0.00038711916766465126,0.00038711916766465126,0.0006688558952428141,0.5787781350482315,0.5783910158805668,Jefferson,AR,High,0.0006035096088803,0.0006035096088803,0.0010427304908988,LightGBM,0.00037387459565598597
05071,0.0039852157293016055,0.0039852157293016055,0.007944885203928201,0.5016077170418006,0.497622501312499,Johnson,AR,High,0.0077971469156989,0.0077971469156989,0.0155443121203999,LightGBM,0.007599426916471698
05073,0.005353436895497499,0.005353436895497499,0.006795587242856007,0.7877813504823153,0.7931347873778128,Lafayette,AR,Critical,0.0171931623472264,0.0171931623472264,0.0218247897550507,LightGBM,0.015029202512194693
05075,0.005437725525258674,0.005437725525258674,0.010703371128831947,0.5080385852090032,0.5026008596837446,Lawrence,AR,High,0.0167663754400692,0.0167663754400692,0.0330021693788703,LightGBM,0.022298798250038353
05077,0.019654772902999107,0.019654772902999107,0.02791157247868823,0.7041800643086816,0.6845252914056825,Lee,AR,High,0.0662490335281349,0.0662490335281349,0.0940796777499998,LightGBM,0.06616810527131156
05079,0.002255694579694656,0.002255694579694656,0.005196451957666949,0.43408360128617357,0.4318279067064789,Lincoln,AR,Moderate,0.0005515822909236,0.0005515822909236,0.0012706821664982,Prophet,-0.0039257697911687485
05081,0.004625158936279017,0.004625158936279017,0.008461320171663378,0.5466237942122186,0.5419986352759396,Little River,AR,High,0.0069025788720754,0.0069025788720754,0.0126276589953851,LightGBM,0.004166338823721723
05083,0.004167681067005491,0.004167681067005491,0.008362250398959405,0.49839228295819926,0.49422460189119377,Logan,AR,Moderate,0.0050230280960924,0.0050230280960924,0.0100784628250629,LightGBM,0.0017162124261034944
05085,0.011232008675818639,0.011232008675818639,0.035284390890702996,0.3183279742765273,0.3070959656007087,Lonoke,AR,Moderate,0.0459141802090032,0.0459141802090032,0.144235455,LightGBM,0.10895106410929702
05087,0.0029521131478416063,0.0029521131478416063,0.0061207145931915985,0.4823151125401928,0.4793629993923512,Madison,AR,Moderate,0.0023368697085062,0.0023368697085062,0.0048451098623028,Prophet,-0.0012756047308887988
05089,0.002800803762311843,0.002800803762311843,0.004399242273126179,0.6366559485530545,0.6338551447907427,Marion,AR,High,0.0048699751991702,0.0048699751991702,0.0076493044795047,LightGBM,0.003250062206378521
05091,0.003956999865737942,0.003956999865737942,0.007739792190216982,0.5112540192926045,0.5072970194268666,Miller,AR,High,0.01161455890582,0.01161455890582,0.0227177850296229,LightGBM,0.014977992839405917
05093,0.0003570862962573029,0.0003570862962573029,0.000721128819065073,0.49517684887459795,0.49553393517085526,Mississippi,AR,Moderate,0.0175876054425037,0.0175876054425037,0.0355178265754458,LightGBM,0.03479669775638072
05095,0.00427062366587494,0.00427062366587494,0.006148907222625491,0.6945337620578779,0.6902631383920029,Monroe,AR,High,0.0246802916793199,0.0246802916793199,0.0355350495938356,LightGBM,0.02938614237121011
05097,0.001623581774354954,0.001623581774354954,0.002576193529716279,0.6302250803858521,0.6286014986114972,Montgomery,AR,High,0.0147487258126984,0.0147487258126984,0.023402314937496,LightGBM,0.020826121407779723
05099,0.014505662928734453,0.014505662928734453,0.021793532226262874,0.6655948553054662,0.6510891923767318,Nevada,AR,High,0.0307902084296833,0.0307902084296833,0.0462596851286547,LightGBM,0.024466152902391826
05101,0.005577547601031796,0.005577547601031796,0.009745041033263416,0.5723472668810291,0.5667697192799973,Newton,AR,High,0.0001571337987725,0.0001571337987725,0.0002745427607768,Prophet,-0.009470498272486616
05103,0.0011216565714264881,0.0011216565714264881,0.0018263622707520304,0.6141479099678456,0.6130262533964191,Ouachita,AR,High,0.0107549419567725,0.0107549419567725,0.0175119735526505,LightGBM,0.01568561128189847
05105,0.006558849195703598,0.006558849195703598,0.013332039868390974,0.49196141479099675,0.48540256559529316,Perry,AR,Moderate,0.0059671928430682,0.0059671928430682,0.0121293919881975,Prophet,-0.0012026478801934748
05107,0.010274908111592929,0.010274908111592929,0.013042842541654697,0.7877813504823151,0.798056258593908,Phillips,AR,Critical,0.0370824797988167,0.0370824797988167,0.0470720457854367,LightGBM,0.034029203243782
05109,0.005370534209974409,0.005370534209974409,0.010706641918602829,0.5016077170418006,0.4962371828318262,Pike,AR,High,0.0498835772604501,0.0498835772604501,0.0994473879999999,LightGBM,0.08874074608139706
05111,0.0029986862409507875,0.0029986862409507875,0.005902477347694272,0.5080385852090031,0.5050398989680523,Poinsett,AR,High,0.0097491578445182,0.0097491578445182,0.0191897980357289,LightGBM,0.013287320688034628
05113,0.003286888127155607,0.003286888127155607,0.005775266709296009,0.5691318327974277,0.5658449446702721,Polk,AR,High,0.0244408012024111,0.0244408012024111,0.042944006632485,LightGBM,0.03716873992318899
05115,0.010157183904567268,0.010157183904567268,0.02527107355456337,0.4019292604501607,0.39177207654559343,Pope,AR,Moderate,0.005661486105064,0.005661486105064,0.0140857774293993,Prophet,-0.01118529612516407
05117,0.0061520797211422895,0.0061520797211422895,0.011388671388543168,0.540192926045016,0.5340408463238737,Prairie,AR,High,0.0223899549451291,0.0223899549451291,0.041448071356757,LightGBM,0.030059399968213836
05119,0.00781522048874489,0.00781522048874489,0.020773791213672312,0.3762057877813505,0.3683905672926056,Pulaski,AR,Moderate,0.0071687268518172,0.0071687268518172,0.0190553337685058,Prophet,-0.001718457445166511
05121,0.0034323602340839976,0.0034323602340839976,0.00658928415308718,0.5209003215434084,0.5174679613093244,Randolph,AR,High,0.0114255649519658,0.0114255649519658,0.0219342635806258,LightGBM,0.01534497942753862
05123,0.010128308902487282,0.010128308902487282,0.01551676881119973,0.652733118971061,0.6426048100685737,St. Francis,AR,High,0.0837676076414791,0.0837676076414791,0.1283336255000001,LightGBM,0.11281685668880037
05125,0.010249042443423173,0.010249042443423173,0.03035668761813912,0.33762057877813495,0.3273715363347118,Saline,AR,Moderate,0.0261903105537845,0.0261903105537845,0.0775732055450189,LightGBM,0.04721651792687978
05127,0.0030864807696119323,0.0030864807696119323,0.0058530214594470185,0.5273311897106109,0.524244708940999,Scott,AR,High,0.0365715085936186,0.0365715085936186,0.0693520681257037,LightGBM,0.06349904666625668
05129,0.0009013809986657684,0.0009013809986657684,0.0012978217156715461,0.6945337620578779,0.6936323810592121,Searcy,AR,High,0.056602727073955,0.056602727073955,0.0814974450000001,LightGBM,0.08019962328432856
05131,0.008680346819214868,0.008680346819214868,0.020927037680432744,0.41479099678456594,0.40611064996535107,Sebastian,AR,Moderate,0.0100937801502957,0.0100937801502957,0.0243346172615657,LightGBM,0.003407579581132955
05133,0.0035523091316538302,0.0035523091316538302,0.00694822729524743,0.5112540192926044,0.5077017101609506,Sevier,AR,High,0.0408425406496474,0.0408425406496474,0.079886982025411,LightGBM,0.07293875473016358
05135,0.009009179171454718,0.009009179171454718,0.01466939645194983,0.6141479099678456,0.6051387307963909,Sharp,AR,High,0.0477411792971231,0.0477411792971231,0.0777356374942686,LightGBM,0.06306624104231877
05137,0.005459307839535854,0.005459307839535854,0.008123659033950481,0.6720257234726688,0.6665664156331329,Stone,AR,High,0.020301584278135,0.020301584278135,0.0302095344999999,LightGBM,0.02208587546604942
05139,0.004878481187504891,0.004878481187504891,0.009030997912583459,0.540192926045016,0.5353144448575111,Union,AR,High,0.0112558005637092,0.0112558005637092,0.0208366308054379,LightGBM,0.01180563289285444
05141,0.0054553104460585145,0.0054553104460585145,0.008745368807856693,0.6237942122186494,0.6183389017725909,Van Buren,AR,High,0.0131557319116667,0.0131557319116667,0.0210898588893214,LightGBM,0.012344490081464708
05143,0.009650596468698064,0.009650596468698064,0.037516693772063736,0.2572347266881028,0.24758413021940476,Washington,AR,Moderate,0.0169406302452221,0.0169406302452221,0.0658567000783012,LightGBM,0.028340006306237467
05145,0.006109683530293952,0.006109683530293952,0.015080250618423963,0.405144694533762,0.39903501100346805,White,AR,Moderate,0.0011475756712678,0.0011475756712678,0.0028325082044786,Prophet,-0.012247742413945363
05147,0.009485506056597592,0.009485506056597592,0.013981006557354745,0.6784565916398714,0.6689710855832738,Woodruff,AR,High,0.0005164405250938,0.0005164405250938,0.0007611990677922,Prophet,-0.013219807489562545
05149,0.0034623623361754174,0.0034623623361754174,0.006947062493874548,0.49839228295819926,0.49492992062202384,Yell,AR,Moderate,0.02942676420418,0.02942676420418,0.0590433784999998,LightGBM,0.05209631600612525
06001,0.031326092208052464,0.031326092208052464,0.12332170476840906,0.2540192926045016,0.22269320039644916,Alameda,CA,Moderate,0.0391451921059498,0.0391451921059498,0.1541032246196251,LightGBM,0.03078151985121605
06003,0.0006730530765662324,0.0006730530765662324,0.001868924167965163,0.36012861736334406,0.3608016704399103,Alpine,CA,Moderate,0.0486891799010991,0.0486891799010991,0.1351994191896591,LightGBM,0.13333049502169395
06005,7.560133226408583e-05,7.560133226408583e-05,0.0002009573874712025,0.3762057877813505,0.3762813891136146,Amador,CA,Moderate,0.0111778904015255,0.0111778904015255,0.0297121702126021,LightGBM,0.029511212825130896
06007,0.007279379846665657,0.007279379846665657,0.024342872390462577,0.29903536977491957,0.2917559899282539,Butte,CA,Moderate,0.0262106820066735,0.0262106820066735,0.0876507753126394,LightGBM,0.06330790292217682
06009,0.0005332080382662308,0.0005332080382662308,0.0011844835707199841,0.45016077170418,0.45069397974244624,Calaveras,CA,Moderate,0.0536090498392283,0.0536090498392283,0.119088675,LightGBM,0.11790419142928002
06011,0.008333731046665238,0.008333731046665238,0.02107146630498284,0.39549839228295813,0.3871646612362929,Colusa,CA,Moderate,0.0466030924480044,0.0466030924480044,0.1178338353766617,LightGBM,0.09676236907167886
06013,0.028602707533437854,0.028602707533437854,0.09994878699886713,0.28617363344051444,0.2575709259070766,Contra Costa,CA,Moderate,0.0266574688966056,0.0266574688966056,0.093151380076903,Prophet,-0.006797406921964122
06015,0.0029246879101732515,0.0029246879101732515,0.007394942602145377,0.39549839228295813,0.3925737043727849,Del Norte,CA,Moderate,0.0403259810932475,0.0403259810932475,0.1019624399999998,LightGBM,0.09456749739785442
06017,0.01267208966369876,0.01267208966369876,0.04062907098361148,0.3118971061093248,0.29922501644562605,El Dorado,CA,Moderate,0.0294409500949789,0.0294409500949789,0.0943931492735922,LightGBM,0.05376407828998072
06019,0.01348938426529167,0.01348938426529167,0.03813816824096101,0.3536977491961414,0.3402083649308497,Fresno,CA,Moderate,0.0084415291106698,0.0084415291106698,0.0238665050310755,Prophet,-0.014271663209885509
06021,0.0020538002547257905,0.0020538002547257905,0.005459246830937785,0.3762057877813505,0.3741519875266247,Glenn,CA,Moderate,0.0285803224416312,0.0285803224416312,0.0759699169174983,LightGBM,0.0705106700865605
06023,0.011176086951298736,0.011176086951298736,0.03279021737598026,0.3408360128617363,0.3296599259104376,Humboldt,CA,Moderate,0.0389021178772946,0.0389021178772946,0.1141373458475342,LightGBM,0.08134712847155394
06025,0.003744833445887552,0.003744833445887552,0.008439443490369774,0.44372990353697744,0.4399850700910899,Imperial,CA,Moderate,0.0185415073299232,0.0185415073299232,0.041785570866711,LightGBM,0.033346127376341225
06027,0.0003112552050655859,0.0003112552050655859,0.0008000030477305555,0.3890675241157556,0.3893787793208212,Inyo,CA,Moderate,0.0328500690634266,0.0328500690634266,0.0844328221382289,LightGBM,0.08363281909049836
06029,0.00971437972062833,0.00971437972062833,0.026044587009615608,0.3729903536977492,0.36327597397712086,Kern,CA,Moderate,0.0391746192930882,0.0391746192930882,0.1050285051737107,LightGBM,0.0789839181640951
06031,0.01550015491274842,0.01550015491274842,0.04820548177864759,0.32154340836012857,0.30604325344738015,Kings,CA,Moderate,0.0244536687370918,0.0244536687370918,0.0760509097723555,LightGBM,0.027845427993707907
06033,2.3640955637616035e-05,2.3640955637616035e-05,4.869097485628203e-05,0.4855305466237942,0.4855069056681566,Lake,CA,Moderate,0.0312280503124449,0.0312280503124449,0.0643173751468237,LightGBM,0.06426868417196742
06035,0.014766629038345691,0.014766629038345691,0.04291982832640663,0.3440514469453376,0.32928481790699193,Lassen,CA,Moderate,0.052735856614342,0.052735856614342,0.1532789851127138,LightGBM,0.11035915678630716
06037,0.021259035616833677,0.021259035616833677,0.06611560076835274,0.32154340836012857,0.3002843727432949,Los Angeles,CA,Moderate,0.0302799791175509,0.0302799791175509,0.0941707350555835,LightGBM,0.028055134287230762
06039,0.00394241865571382,0.00394241865571382,0.009730890491484111,0.405144694533762,0.4012022758780482,Madera,CA,Moderate,0.0603171136012862,0.0603171136012862,0.1488779550000001,LightGBM,0.13914706450851597
06041,0.015586143645694883,0.015586143645694883,0.05571598475644952,0.27974276527331193,0.26415662162761705,Marin,CA,Moderate,0.0372199245095672,0.0372199245095672,0.1330505347410966,LightGBM,0.07733454998464709
06043,0.0004243365692772061,0.0004243365692772061,0.0008977460751374905,0.47266881028938906,0.47224447372011186,Mariposa,CA,Moderate,0.0246855210012754,0.0246855210012754,0.0522258301455555,LightGBM,0.05132808407041801
06045,0.0004292817515963443,0.0004292817515963443,0.0009336127604647769,0.4598070739549839,0.45937779220338754,Mendocino,CA,Moderate,0.0502347946336858,0.0502347946336858,0.1092518960215126,LightGBM,0.10831828326104782
06047,0.012404049975785925,0.012404049975785925,0.03444338877204842,0.36012861736334406,0.34772456738755814,Merced,CA,Moderate,0.0314324741711339,0.0314324741711339,0.0872812452430595,LightGBM,0.05283785647101108
06049,0.003697371681673056,0.003697371681673056,0.006764015252943062,0.5466237942122186,0.5429264225305456,Modoc,CA,High,0.0341440189489521,0.0341440189489521,0.0624634699595536,LightGBM,0.055699454706610536
06051,0.017431256254469396,0.017431256254469396,0.06091146848471891,0.28617363344051444,0.26874237718604504,Mono,CA,Moderate,0.0323632302778134,0.0323632302778134,0.1130894900719099,LightGBM,0.05217802158719099
06053,0.012018916944423752,0.012018916944423752,0.03461002934922025,0.3472668810289389,0.3352479640845151,Monterey,CA,Moderate,0.0457008921071298,0.0457008921071298,0.131601643012198,LightGBM,0.09699161366297776
